MGID,GHID,MXSineMax,MYSineMax,MXAcelMax,MYAcelMax,MZAcelMax,MXSineAvg,MYSineAvg,MXAcelAvg,MYAcelAvg,MZAcelAvg,MXSineMin,MYSineMin,MXAcelMin,MYAcelMin,MZAcelMin,MTime
5230,5,0.012303,1.10E-02,9.63E-03,-1.30E-02,3.70E-04,4.71E-03,0.00214,8.32E-03,-1.51E-02,-1.52E-03,-2.23E-03,-4.87E-03,7.04E-03,-0.017037,-0.003333,50:59.7
5231,8,1.77E-02,1.32E-02,-0.003333,5.41E-02,7.41E-04,5.57E-03,3.49E-03,-4.54E-03,0.05237,-0.001072,-7.60E-03,-8.10E-03,-5.93E-03,5.04E-02,-2.96E-03,50:59.9
5232,7,1.03E-02,8.02E-03,-2.11E-02,-7.41E-03,-3.70E-03,0.003346,6.36E-04,-0.022466,-9.03E-03,-5.65E-03,-4.33E-03,-6.58E-03,-2.37E-02,-1.07E-02,-7.04E-03,00:29.6
5233,6,3.78E-03,1.54E-02,-2.70E-02,-1.78E-02,-6.30E-03,-3.77E-03,3.40E-03,-2.83E-02,-2.02E-02,-8.19E-03,-0.012197,-6.51E-03,-3.00E-02,-0.021852,-0.01,01:14.9
5234,8,0.016669,1.75E-02,-2.96E-03,5.41E-02,7.41E-04,4.84E-03,4.81E-03,-4.55E-03,5.24E-02,-0.001073,-5.32E-03,-5.64E-03,-5.93E-03,5.04E-02,-2.96E-03,01:28.2
5235,5,0.011556,0.009587,9.63E-03,-1.33E-02,0,0.004078,3.03E-03,8.33E-03,-0.015042,-0.001539,-4.59E-03,-4.31E-03,7.04E-03,-1.67E-02,-0.003333,01:30.2
5236,7,1.39E-02,1.03E-02,-2.11E-02,-7.41E-03,-4.07E-03,4.50E-03,7.02E-04,-0.02247,-9.05E-03,-5.65E-03,-0.002006,-8.13E-03,-2.37E-02,-1.07E-02,-7.41E-03,10:59.9
5237,6,8.65E-03,1.57E-02,-0.026667,-1.85E-02,-6.30E-03,-0.003398,0.00348,-0.028315,-0.020225,-8.19E-03,-0.01149,-0.006855,-0.02963,-0.021852,-0.01,11:45.5
5238,8,1.45E-02,1.88E-02,-0.003333,5.41E-02,3.70E-04,6.32E-03,0.004535,-4.54E-03,5.24E-02,-1.08E-03,-4.63E-03,-7.66E-03,-5.93E-03,5.07E-02,-2.59E-03,11:56.7
5239,5,1.22E-02,0.010359,9.63E-03,-1.30E-02,3.70E-04,3.93E-03,2.24E-03,8.32E-03,-1.51E-02,-0.001526,-3.93E-03,-0.00596,7.04E-03,-0.017037,-0.003333,12:00.7
5240,7,0.011256,8.76E-03,-2.11E-02,-7.41E-03,-4.07E-03,4.42E-03,1.12E-03,-0.02247,-9.04E-03,-5.65E-03,-0.002892,-6.62E-03,-2.37E-02,-1.07E-02,-7.41E-03,21:29.8
5241,6,5.47E-03,1.63E-02,-2.70E-02,-1.85E-02,-6.30E-03,-3.88E-03,3.68E-03,-0.028315,-0.020225,-8.19E-03,-0.013278,-6.48E-03,-0.02963,-0.021852,-0.01,22:16.2
5242,8,1.42E-02,0.018976,-0.003333,5.44E-02,7.41E-04,5.52E-03,5.83E-03,-4.54E-03,5.24E-02,-0.001085,-3.56E-03,-0.002761,-5.93E-03,5.04E-02,-2.96E-03,22:25.0
5243,5,0.011773,9.15E-03,9.63E-03,-1.33E-02,0,4.25E-03,2.49E-03,8.31E-03,-0.015051,-0.001518,-3.71E-03,-4.95E-03,6.67E-03,-1.67E-02,-0.003333,22:31.2
5244,7,0.012045,9.46E-03,-2.11E-02,-7.41E-03,-3.70E-03,4.80E-03,1.41E-03,-2.25E-02,-9.04E-03,-5.64E-03,-2.97E-03,-6.72E-03,-2.37E-02,-1.07E-02,-7.41E-03,32:00.0
5245,6,5.79E-03,1.20E-02,-2.70E-02,-1.85E-02,-6.30E-03,-4.54E-03,0.00297,-2.83E-02,-2.02E-02,-8.18E-03,-0.013575,-1.03E-02,-0.02963,-0.021852,-0.01,32:47.0
5246,8,1.50E-02,1.97E-02,-2.96E-03,5.41E-02,7.41E-04,5.74E-03,5.53E-03,-0.004542,5.24E-02,-1.08E-03,-4.28E-03,-5.99E-03,-5.93E-03,5.07E-02,-2.96E-03,32:53.5
5247,5,1.17E-02,1.02E-02,9.63E-03,-1.33E-02,3.70E-04,5.03E-03,2.86E-03,8.32E-03,-1.50E-02,-0.001526,-2.62E-03,-4.25E-03,7.04E-03,-0.017037,-3.70E-03,33:01.7
5248,7,1.14E-02,1.04E-02,-2.11E-02,-7.41E-03,-3.70E-03,5.39E-03,0.001689,-2.25E-02,-9.04E-03,-0.005633,-1.23E-03,-1.01E-02,-2.37E-02,-1.07E-02,-7.41E-03,42:30.2
5249,6,4.35E-03,1.62E-02,-2.70E-02,-1.85E-02,-5.93E-03,-4.12E-03,3.93E-03,-0.028312,-0.020215,-8.18E-03,-0.01487,-6.56E-03,-0.02963,-2.22E-02,-9.63E-03,43:17.5
5250,8,1.64E-02,1.89E-02,-2.96E-03,5.41E-02,7.41E-04,5.73E-03,4.44E-03,-4.54E-03,5.24E-02,-0.001057,-5.07E-03,-6.21E-03,-5.93E-03,5.07E-02,-2.96E-03,43:21.8
5251,5,0.012843,0.010475,0.01,-1.33E-02,3.70E-04,4.11E-03,2.41E-03,8.32E-03,-1.50E-02,-1.51E-03,-4.43E-03,-5.03E-03,7.04E-03,-1.67E-02,-0.003333,43:32.2
5252,7,1.07E-02,7.83E-03,-2.11E-02,-7.41E-03,-4.07E-03,3.67E-03,0.000348,-2.25E-02,-9.04E-03,-5.65E-03,-0.003026,-9.08E-03,-2.41E-02,-1.07E-02,-7.78E-03,53:00.2
5253,6,5.37E-03,1.48E-02,-2.70E-02,-1.85E-02,-6.30E-03,-4.07E-03,3.93E-03,-0.028308,-2.02E-02,-8.18E-03,-0.011722,-6.36E-03,-0.02963,-2.22E-02,-0.01,53:48.2
5254,8,1.67E-02,0.014544,-2.96E-03,5.41E-02,7.41E-04,6.01E-03,4.56E-03,-4.54E-03,5.24E-02,-0.00108,-0.003424,-0.006535,-5.93E-03,5.04E-02,-2.96E-03,53:50.3
5255,5,0.0135,0.013805,9.63E-03,-1.30E-02,7.41E-04,5.43E-03,0.002758,8.33E-03,-0.015051,-0.001511,-2.10E-03,-0.004607,7.04E-03,-1.67E-02,-2.96E-03,54:02.9
5256,7,0.011049,7.98E-03,-2.11E-02,-7.41E-03,-4.07E-03,3.26E-03,2.97E-04,-2.25E-02,-9.04E-03,-5.65E-03,-0.003722,-7.15E-03,-2.37E-02,-1.07E-02,-7.41E-03,03:30.2
5257,8,1.32E-02,0.017817,-0.003333,5.41E-02,3.70E-04,0.005339,4.55E-03,-4.54E-03,5.24E-02,-0.001088,-0.003375,-4.19E-03,-5.93E-03,5.07E-02,-2.96E-03,04:18.7
5258,6,6.47E-03,0.014709,-2.70E-02,-1.85E-02,-6.30E-03,-3.64E-03,2.90E-03,-2.83E-02,-2.02E-02,-8.19E-03,-1.49E-02,-7.04E-03,-0.02963,-0.021481,-0.01,04:18.8
5259,5,1.30E-02,1.03E-02,9.63E-03,-1.33E-02,0,4.66E-03,2.32E-03,8.33E-03,-0.015039,-0.001521,-3.81E-03,-6.78E-03,7.04E-03,-0.017037,-0.003333,04:33.3
5260,7,1.06E-02,8.36E-03,-2.07E-02,-7.04E-03,-3.70E-03,4.57E-03,8.07E-04,-2.25E-02,-9.04E-03,-5.63E-03,-2.03E-03,-7.23E-03,-2.37E-02,-1.11E-02,-7.41E-03,14:00.2
5261,8,1.68E-02,1.78E-02,-2.96E-03,5.44E-02,3.70E-04,5.48E-03,5.12E-03,-4.54E-03,5.24E-02,-1.08E-03,-6.23E-03,-6.23E-03,-5.93E-03,5.07E-02,-2.59E-03,14:47.0
5262,6,5.78E-03,0.013436,-2.70E-02,-1.85E-02,-6.30E-03,-0.003555,3.55E-03,-2.83E-02,-0.020211,-8.19E-03,-0.012787,-6.52E-03,-0.02963,-0.021852,-0.01,14:49.4
5263,5,0.012997,1.01E-02,9.63E-03,-1.33E-02,3.70E-04,4.57E-03,2.25E-03,8.32E-03,-1.50E-02,-0.001531,-2.63E-03,-7.32E-03,6.67E-03,-1.67E-02,-0.003333,15:03.9
5264,7,0.013105,8.14E-03,-2.11E-02,-7.04E-03,-3.70E-03,4.88E-03,0.001206,-0.022466,-9.04E-03,-5.62E-03,-2.21E-03,-5.50E-03,-2.37E-02,-1.11E-02,-7.04E-03,24:30.1
5265,8,0.013679,1.90E-02,-0.003333,5.41E-02,7.41E-04,6.05E-03,4.81E-03,-4.54E-03,5.24E-02,-1.08E-03,-5.04E-03,-8.62E-03,-5.93E-03,5.07E-02,-2.96E-03,25:15.5
5266,6,5.63E-03,0.01176,-2.70E-02,-1.85E-02,-6.67E-03,-3.50E-03,3.02E-03,-2.83E-02,-2.02E-02,-8.17E-03,-0.012531,-5.73E-03,-0.02963,-0.021852,-0.01,25:20.0
5267,5,0.013099,1.13E-02,9.63E-03,-1.30E-02,0,4.43E-03,2.75E-03,8.33E-03,-1.51E-02,-0.001521,-0.003052,-6.44E-03,7.04E-03,-0.017037,-0.003333,25:34.5
5268,7,1.28E-02,9.39E-03,-2.11E-02,-7.41E-03,-4.07E-03,0.00596,1.33E-03,-2.25E-02,-9.04E-03,-5.62E-03,-8.39E-04,-6.47E-03,-2.37E-02,-1.11E-02,-7.41E-03,35:00.1
5269,8,0.016537,0.016451,-0.003333,5.44E-02,7.41E-04,0.006535,4.40E-03,-4.53E-03,5.24E-02,-1.08E-03,-3.01E-03,-9.04E-03,-5.93E-03,5.07E-02,-2.96E-03,35:43.7
5270,6,3.98E-03,0.015353,-2.70E-02,-1.85E-02,-6.30E-03,-3.53E-03,3.57E-03,-2.83E-02,-0.020235,-8.18E-03,-1.15E-02,-6.75E-03,-3.00E-02,-2.22E-02,-0.01,35:50.6
5271,5,0.012066,0.010746,9.63E-03,-1.33E-02,0,4.09E-03,2.38E-03,8.33E-03,-0.01506,-1.53E-03,-0.003457,-5.24E-03,7.04E-03,-1.67E-02,-0.003333,36:05.0
5272,7,0.012779,8.48E-03,-2.11E-02,-7.41E-03,-3.70E-03,5.92E-03,0.001727,-2.25E-02,-9.04E-03,-5.64E-03,-0.002699,-5.77E-03,-2.37E-02,-1.07E-02,-7.41E-03,45:30.2
5273,8,2.11E-02,1.59E-02,-2.96E-03,5.41E-02,3.70E-04,0.007169,4.35E-03,-4.53E-03,5.24E-02,-1.09E-03,-3.41E-03,-4.33E-03,-5.93E-03,5.07E-02,-2.59E-03,46:12.2
5274,6,0.006731,1.51E-02,-2.70E-02,-1.85E-02,-6.67E-03,-3.36E-03,3.12E-03,-0.028305,-0.020239,-8.19E-03,-0.012865,-7.46E-03,-0.02963,-0.021852,-0.01,46:21.0
5275,5,0.012059,1.03E-02,9.63E-03,-1.33E-02,7.41E-04,4.83E-03,2.91E-03,8.32E-03,-1.51E-02,-1.53E-03,-2.56E-03,-5.43E-03,7.04E-03,-1.67E-02,-0.003333,46:35.6
5276,7,0.012903,0.010666,-2.07E-02,-7.04E-03,-3.70E-03,5.80E-03,0.002366,-2.25E-02,-9.05E-03,-5.64E-03,-2.57E-03,-5.73E-03,-2.37E-02,-1.11E-02,-7.41E-03,56:00.5
5277,8,1.57E-02,1.35E-02,-2.96E-03,5.41E-02,7.41E-04,0.007136,5.05E-03,-4.54E-03,5.24E-02,-0.00108,-8.62E-04,-0.003202,-5.93E-03,5.07E-02,-2.96E-03,56:40.6
5278,6,0.00613,1.22E-02,-0.026667,-1.85E-02,-6.67E-03,-0.003604,3.22E-03,-2.83E-02,-2.02E-02,-0.008175,-0.011537,-7.58E-03,-0.02963,-2.22E-02,-0.01,56:51.8
5279,5,1.13E-02,0.011256,9.63E-03,-1.33E-02,3.70E-04,4.95E-03,2.08E-03,8.32E-03,-1.50E-02,-0.001523,-4.29E-03,-6.37E-03,7.04E-03,-1.67E-02,-3.70E-03,57:06.1
5280,7,1.18E-02,8.68E-03,-2.11E-02,-7.41E-03,-4.07E-03,4.60E-03,0.001042,-0.02247,-9.05E-03,-0.005646,-0.001714,-0.008201,-2.41E-02,-1.07E-02,-7.41E-03,06:30.4
5281,8,1.72E-02,1.70E-02,-0.003333,5.41E-02,7.41E-04,7.35E-03,6.00E-03,-4.53E-03,5.24E-02,-1.09E-03,-3.17E-03,-3.92E-03,-5.93E-03,5.04E-02,-2.96E-03,07:09.0
5282,6,5.29E-03,1.25E-02,-2.70E-02,-1.85E-02,-6.30E-03,-4.14E-03,0.002869,-2.83E-02,-0.020229,-8.18E-03,-0.012721,-0.013769,-0.02963,-0.021852,-0.01,07:22.4
5283,5,0.012112,8.61E-03,9.63E-03,-1.33E-02,0,0.004548,1.84E-03,8.34E-03,-1.51E-02,-0.001536,-2.62E-03,-4.95E-03,7.04E-03,-1.67E-02,-0.003333,07:36.7
5284,7,0.01393,9.68E-03,-2.11E-02,-7.41E-03,-3.70E-03,0.005731,1.69E-03,-2.25E-02,-0.009044,-5.64E-03,-8.86E-04,-6.81E-03,-2.41E-02,-1.07E-02,-7.41E-03,17:00.4
5285,8,0.022105,2.28E-02,-0.003333,5.41E-02,0.001111,7.61E-03,6.70E-03,-4.54E-03,5.24E-02,-0.001088,-3.49E-03,-0.004254,-6.30E-03,5.07E-02,-2.59E-03,17:37.3
5286,6,0.005659,0.012987,-2.70E-02,-1.85E-02,-6.30E-03,-4.02E-03,0.003372,-2.83E-02,-2.02E-02,-8.17E-03,-0.012359,-5.43E-03,-0.02963,-2.22E-02,-0.01,17:53.1
5287,5,0.012964,0.012152,9.63E-03,-1.33E-02,3.70E-04,5.47E-03,2.50E-03,8.32E-03,-0.015042,-1.53E-03,-4.04E-03,-5.98E-03,7.04E-03,-1.67E-02,-2.96E-03,18:07.3
5288,7,1.45E-02,1.09E-02,-2.11E-02,-7.41E-03,-3.70E-03,6.42E-03,2.48E-03,-2.25E-02,-9.06E-03,-5.63E-03,-1.59E-03,-5.15E-03,-2.37E-02,-1.07E-02,-7.41E-03,27:30.6
5289,8,1.64E-02,0.015273,-2.96E-03,5.41E-02,7.41E-04,7.41E-03,0.006535,-0.004535,0.052356,-0.001078,-3.45E-03,-1.83E-03,-5.93E-03,5.07E-02,-2.96E-03,28:05.8
5290,6,7.07E-03,0.013916,-2.70E-02,-1.85E-02,-6.30E-03,-3.84E-03,3.15E-03,-2.83E-02,-2.02E-02,-8.17E-03,-0.012511,-6.22E-03,-0.02963,-2.22E-02,-1.04E-02,28:23.8
5291,5,0.013346,0.009776,9.63E-03,-1.33E-02,3.70E-04,5.15E-03,2.67E-03,8.32E-03,-0.01506,-1.51E-03,-1.36E-03,-4.69E-03,7.04E-03,-1.67E-02,-0.003333,28:37.7
5292,7,1.19E-02,9.80E-03,-2.11E-02,-7.04E-03,-3.70E-03,5.01E-03,1.42E-03,-0.022473,-9.04E-03,-5.63E-03,-2.78E-03,-0.007045,-2.37E-02,-1.07E-02,-7.41E-03,38:00.7
5293,8,1.73E-02,1.92E-02,-2.96E-03,5.41E-02,7.41E-04,7.47E-03,6.45E-03,-4.54E-03,5.24E-02,-0.00108,-0.001485,-0.004888,-5.93E-03,5.04E-02,-2.96E-03,38:34.3
5294,6,6.95E-03,1.37E-02,-0.026667,-1.85E-02,-6.67E-03,-0.003107,0.003712,-2.83E-02,-2.02E-02,-8.19E-03,-0.012997,-0.006123,-3.00E-02,-0.021852,-0.01,38:54.3
5295,5,1.10E-02,1.06E-02,9.63E-03,-1.33E-02,3.70E-04,4.01E-03,0.002088,8.33E-03,-0.015056,-1.52E-03,-0.003888,-5.79E-03,7.04E-03,-1.74E-02,-0.003333,39:08.2
5296,7,0.012211,1.03E-02,-2.11E-02,-7.04E-03,-3.70E-03,5.55E-03,1.28E-03,-2.25E-02,-9.05E-03,-5.63E-03,-1.83E-03,-6.13E-03,-2.37E-02,-1.07E-02,-7.04E-03,48:30.8
5297,8,1.88E-02,0.017294,-0.003333,5.44E-02,7.41E-04,7.58E-03,6.00E-03,-4.53E-03,5.24E-02,-0.001078,-1.66E-03,-4.54E-03,-5.93E-03,5.07E-02,-2.96E-03,49:02.5
5298,6,3.61E-03,1.25E-02,-2.70E-02,-1.85E-02,-6.30E-03,-4.45E-03,3.24E-03,-2.83E-02,-0.020235,-8.19E-03,-0.015321,-7.88E-03,-0.02963,-0.021852,-9.63E-03,49:25.0
5299,5,1.28E-02,0.010286,9.63E-03,-1.33E-02,3.70E-04,3.35E-03,2.27E-03,8.32E-03,-1.50E-02,-0.001511,-4.36E-03,-5.64E-03,7.04E-03,-1.67E-02,-2.96E-03,49:38.7
5300,7,1.08E-02,9.55E-03,-2.11E-02,-7.04E-03,-4.07E-03,0.005045,9.05E-04,-2.25E-02,-9.03E-03,-5.64E-03,-2.41E-03,-7.26E-03,-2.41E-02,-1.07E-02,-7.41E-03,59:00.9
5301,8,1.76E-02,1.65E-02,-0.003333,5.41E-02,7.41E-04,0.007489,6.02E-03,-4.54E-03,5.24E-02,-1.07E-03,-0.003722,-0.009018,-5.93E-03,5.07E-02,-2.59E-03,59:31.1
5302,6,5.28E-03,0.015269,-2.70E-02,-1.85E-02,-6.30E-03,-3.71E-03,3.58E-03,-2.83E-02,-2.02E-02,-8.18E-03,-1.21E-02,-6.42E-03,-0.02963,-0.021852,-1.04E-02,59:55.6
5303,5,9.47E-03,1.15E-02,9.63E-03,-1.33E-02,3.70E-04,3.72E-03,2.27E-03,8.31E-03,-1.50E-02,-0.001508,-4.35E-03,-6.24E-03,7.04E-03,-0.017037,-0.003333,00:09.2
5304,7,0.011471,0.010432,-2.11E-02,-7.41E-03,-3.70E-03,0.00545,2.10E-03,-2.25E-02,-9.05E-03,-5.64E-03,-6.14E-04,-5.81E-03,-2.41E-02,-1.07E-02,-7.41E-03,09:31.1
5305,8,0.017759,0.014563,-0.003333,5.41E-02,0.001111,0.007437,0.005555,-4.53E-03,5.24E-02,-1.06E-03,-1.16E-03,-4.11E-03,-5.93E-03,5.07E-02,-2.59E-03,09:59.6
5306,6,7.39E-03,1.38E-02,-2.70E-02,-1.85E-02,-6.30E-03,-3.13E-03,3.34E-03,-2.83E-02,-2.02E-02,-8.19E-03,-0.010548,-8.70E-03,-3.00E-02,-0.021852,-0.01,10:26.2
5307,5,0.010714,8.98E-03,9.63E-03,-1.33E-02,0,3.33E-03,0.001472,8.32E-03,-1.50E-02,-1.53E-03,-3.64E-03,-7.05E-03,7.04E-03,-1.67E-02,-3.70E-03,10:39.7
5308,7,0.011759,9.98E-03,-2.11E-02,-7.41E-03,-3.70E-03,4.89E-03,1.87E-03,-0.022466,-9.06E-03,-5.63E-03,-1.83E-03,-8.04E-03,-2.41E-02,-1.11E-02,-7.78E-03,20:01.3
5309,8,1.67E-02,0.015282,-2.96E-03,5.41E-02,7.41E-04,7.54E-03,0.005548,-4.52E-03,5.24E-02,-0.001073,-3.02E-03,-8.42E-03,-5.93E-03,5.07E-02,-2.59E-03,20:28.1
5310,6,6.93E-03,0.014272,-2.70E-02,-1.85E-02,-6.67E-03,-4.79E-03,3.44E-03,-0.028308,-2.02E-02,-8.18E-03,-0.0132,-7.03E-03,-0.02963,-0.021852,-9.63E-03,20:56.9
5311,5,9.76E-03,9.22E-03,9.63E-03,-1.33E-02,3.70E-04,2.63E-03,1.32E-03,8.33E-03,-0.015037,-0.001519,-5.66E-03,-7.43E-03,7.04E-03,-1.67E-02,-0.003333,21:10.3
5312,7,0.012359,1.06E-02,-2.11E-02,-7.04E-03,-4.07E-03,4.79E-03,2.15E-03,-0.022456,-9.04E-03,-5.64E-03,-0.002686,-7.92E-03,-2.37E-02,-1.07E-02,-7.41E-03,30:31.2
5313,8,1.66E-02,0.015419,-2.96E-03,5.44E-02,7.41E-04,0.007646,5.33E-03,-4.52E-03,5.24E-02,-0.00107,-2.36E-04,-7.04E-03,-5.93E-03,5.00E-02,-2.96E-03,30:56.6
5314,6,6.00E-03,0.014308,-2.70E-02,-1.81E-02,-6.67E-03,-4.08E-03,0.003784,-2.83E-02,-0.020225,-8.17E-03,-0.014459,-7.67E-03,-0.02963,-0.021852,-9.63E-03,31:27.6
5315,5,1.06E-02,9.62E-03,9.63E-03,-1.30E-02,3.70E-04,0.00183,1.69E-03,8.33E-03,-1.50E-02,-0.001516,-4.57E-03,-8.16E-03,7.04E-03,-0.017037,-0.003333,31:40.7
5316,7,0.011694,8.84E-03,-2.11E-02,-7.04E-03,-4.07E-03,4.91E-03,0.001603,-2.25E-02,-9.04E-03,-5.63E-03,-2.50E-03,-6.55E-03,-2.37E-02,-1.07E-02,-7.41E-03,41:01.3
5317,8,1.65E-02,1.55E-02,-0.003333,5.41E-02,7.41E-04,7.67E-03,5.13E-03,-4.53E-03,5.24E-02,-0.001075,-1.82E-03,-5.87E-03,-6.30E-03,5.07E-02,-2.96E-03,41:25.1
5318,6,6.23E-03,0.013845,-2.70E-02,-1.81E-02,-6.30E-03,-3.86E-03,3.08E-03,-0.028308,-2.02E-02,-8.17E-03,-1.23E-02,-0.007045,-0.02963,-2.22E-02,-0.01,41:58.3
5319,5,0.008371,9.03E-03,9.63E-03,-1.33E-02,3.70E-04,0.001224,6.85E-04,8.33E-03,-0.015042,-1.51E-03,-0.006012,-6.65E-03,7.04E-03,-1.67E-02,-0.003333,42:11.2
5320,7,1.11E-02,9.17E-03,-2.07E-02,-7.41E-03,-2.96E-03,5.00E-03,0.001248,-2.24E-02,-0.009051,-5.63E-03,-3.18E-03,-6.52E-03,-2.41E-02,-1.07E-02,-7.41E-03,51:31.5
5321,8,0.01823,0.015552,-0.003333,5.41E-02,0.001111,7.16E-03,5.02E-03,-4.52E-03,5.24E-02,-0.001077,-4.49E-03,-6.04E-03,-5.93E-03,5.07E-02,-2.96E-03,51:53.4
5322,6,5.58E-03,1.48E-02,-2.70E-02,-1.81E-02,-6.30E-03,-0.003764,0.003777,-0.028315,-2.02E-02,-8.19E-03,-1.18E-02,-6.47E-03,-0.02963,-0.021852,-0.01,52:28.8
5323,5,7.97E-03,9.26E-03,9.63E-03,-1.33E-02,3.70E-04,4.81E-04,9.43E-04,8.32E-03,-1.51E-02,-0.001513,-6.36E-03,-6.93E-03,7.04E-03,-0.017037,-0.003333,52:41.8
5324,7,0.011585,8.90E-03,-2.07E-02,-7.04E-03,-3.70E-03,4.75E-03,1.44E-03,-2.25E-02,-0.009051,-5.62E-03,-0.001462,-0.006672,-2.37E-02,-1.07E-02,-7.41E-03,02:01.6
5325,8,1.60E-02,1.87E-02,-2.96E-03,5.41E-02,7.41E-04,7.42E-03,5.46E-03,-4.51E-03,5.24E-02,-0.001077,-1.49E-03,-6.68E-03,-5.93E-03,5.07E-02,-2.96E-03,02:21.9
5326,6,8.50E-03,0.014666,-2.70E-02,-1.81E-02,-6.30E-03,-2.90E-03,4.07E-03,-0.028308,-2.02E-02,-8.18E-03,-1.23E-02,-6.88E-03,-0.02963,-2.22E-02,-0.01,02:59.5
5327,5,8.68E-03,7.29E-03,9.63E-03,-1.33E-02,3.70E-04,6.31E-04,1.44E-03,8.33E-03,-1.51E-02,-1.51E-03,-7.03E-03,-6.35E-03,7.04E-03,-0.017037,-2.96E-03,03:12.2
5328,7,0.01155,8.57E-03,-2.11E-02,-7.41E-03,-3.70E-03,4.02E-03,4.00E-05,-2.25E-02,-9.06E-03,-5.66E-03,-2.52E-03,-9.15E-03,-2.41E-02,-1.07E-02,-7.41E-03,12:31.6
5329,8,0.016884,0.015356,-0.003333,5.41E-02,7.41E-04,7.66E-03,4.51E-03,-0.004522,5.24E-02,-1.08E-03,-3.64E-04,-5.94E-03,-5.93E-03,5.04E-02,-0.003333,12:50.5
5330,6,7.38E-03,0.015014,-0.026667,-1.85E-02,-6.67E-03,-3.31E-03,0.003653,-2.83E-02,-0.020222,-8.17E-03,-1.21E-02,-0.007097,-3.00E-02,-0.021852,-0.01,13:30.2
5331,5,7.10E-03,9.20E-03,0.01,-1.33E-02,3.70E-04,0.000678,0.001397,8.32E-03,-0.015047,-0.001511,-5.14E-03,-6.60E-03,7.04E-03,-0.017037,-3.70E-03,13:42.8
5332,7,9.99E-03,7.74E-03,-2.11E-02,-7.41E-03,-3.70E-03,2.39E-03,-0.000553,-0.022456,-9.06E-03,-5.65E-03,-0.00428,-7.78E-03,-2.37E-02,-1.07E-02,-7.41E-03,23:01.7
5333,8,1.53E-02,0.017203,-0.003333,5.41E-02,7.41E-04,6.64E-03,0.004313,-4.52E-03,5.24E-02,-1.08E-03,-2.11E-03,-5.83E-03,-5.93E-03,5.07E-02,-2.59E-03,23:18.9
5334,6,5.72E-03,1.64E-02,-2.70E-02,-1.85E-02,-6.30E-03,-3.80E-03,3.65E-03,-2.83E-02,-2.02E-02,-8.19E-03,-1.32E-02,-8.15E-03,-0.02963,-2.22E-02,-9.63E-03,24:00.9
5335,5,7.64E-03,9.52E-03,9.63E-03,-1.33E-02,0,8.28E-04,0.001853,8.33E-03,-1.50E-02,-1.52E-03,-5.58E-03,-7.01E-03,7.04E-03,-1.67E-02,-3.70E-03,24:13.5
5336,7,9.05E-03,8.13E-03,-2.11E-02,-7.41E-03,-4.07E-03,0.002823,5.38E-04,-2.24E-02,-9.07E-03,-5.63E-03,-4.85E-03,-5.75E-03,-2.37E-02,-1.07E-02,-7.41E-03,33:31.9
5337,8,1.50E-02,0.013953,-0.003333,5.41E-02,7.41E-04,7.16E-03,5.90E-03,-4.53E-03,0.052356,-0.00108,-9.12E-04,-2.73E-03,-5.93E-03,5.04E-02,-0.003333,33:47.5
5338,6,4.27E-03,0.014468,-2.70E-02,-1.85E-02,-6.30E-03,-3.48E-03,4.19E-03,-0.028312,-2.02E-02,-8.18E-03,-1.14E-02,-5.37E-03,-0.02963,-0.021852,-1.04E-02,34:31.5
5339,5,9.57E-03,1.18E-02,9.63E-03,-1.33E-02,3.70E-04,0.001518,1.78E-03,8.33E-03,-1.50E-02,-0.001518,-8.05E-03,-6.52E-03,7.04E-03,-0.017037,-2.96E-03,34:44.1
5340,7,9.74E-03,9.80E-03,-2.11E-02,-7.41E-03,-4.07E-03,2.92E-03,7.43E-04,-2.24E-02,-9.07E-03,-5.62E-03,-2.86E-03,-9.03E-03,-2.41E-02,-1.07E-02,-7.04E-03,44:01.8
5341,8,1.62E-02,0.013261,-0.003333,5.44E-02,7.41E-04,7.56E-03,5.02E-03,-4.52E-03,5.23E-02,-1.06E-03,-0.001585,-4.16E-03,-5.93E-03,5.04E-02,-2.96E-03,44:15.9
5342,6,5.61E-03,1.44E-02,-0.026667,-1.85E-02,-6.30E-03,-0.003529,3.46E-03,-2.83E-02,-2.02E-02,-8.18E-03,-1.45E-02,-0.007391,-0.02963,-0.021852,-0.01,45:02.2
5343,5,1.06E-02,1.08E-02,9.63E-03,-1.33E-02,3.70E-04,0.002503,2.36E-03,8.32E-03,-1.50E-02,-0.001516,-6.99E-03,-6.75E-03,7.04E-03,-1.67E-02,-0.003333,45:14.7
5344,7,0.010284,8.17E-03,-2.11E-02,-7.41E-03,-4.07E-03,3.20E-03,5.86E-04,-2.24E-02,-9.06E-03,-5.63E-03,-0.005424,-5.93E-03,-2.41E-02,-1.07E-02,-7.04E-03,54:32.0
5345,8,1.69E-02,1.47E-02,-0.003333,5.41E-02,0.001482,8.32E-03,5.27E-03,-4.52E-03,5.24E-02,-0.001075,-8.70E-04,-5.48E-03,-5.93E-03,5.07E-02,-2.96E-03,54:44.4
5346,6,3.59E-03,0.019049,-2.70E-02,-1.85E-02,-6.67E-03,-3.89E-03,4.87E-03,-0.028312,-0.020204,-8.18E-03,-1.17E-02,-4.00E-03,-0.02963,-2.22E-02,-0.01,55:32.8
